AnlagenschlÃ¼ssel;Ãœbertragungsnetzbetreiber;Netzbetreiber;Netzbetreiber Betriebsnummer;EnergietrÃ¤ger;Einspeisungsebene;Leistung;Leistungsgemessene Anlage;Zeitreihentyp;Regelbarkeit;Biomasse KWK-Anteil;Biomassetechnologie;Zeitpunkt der Inbetriebnahme;Zeitpunkt der Ausserbetriebnahme;Zeitpunkt des Netzzugangs;Zeitpunkt des Netzabgangs;BundeslandkÃ¼rzel;Ort;Ortsteil;PLZ;Strasse;Nummer;Flur;FlurstÃ¼ck
E41081010000000000000000000173700;50Hertz;Mitteldeutsche Netzgesellschaft Strom mbH;10001645;Solar;NS;10.2;nein;;nicht regelbar;nein;null;30.06.2011;;;;SN;Leipzig;Lützschena-Stahmeln;04159;Freirodaer Weg;40;;
E41081010000000000000000000173700;50Hertz;Mitteldeutsche Netzgesellschaft Strom mbH;10001645;Solar;NS;10.15;nein;;nicht regelbar;nein;null;30.06.2011;;;;SN;Leipzig;Lützschena-Stahmeln;04159;Freirodaer Weg;40;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;Fehler;;;;;;;;;;;;;;;;;
E40770010000010000000005266100001;50Hertz;Netz Leipzig GmbH;10001882;Solar;NS;12.6;nein;;;nein;null;18.08.2011;;;;SN;Leipzig;;04159;Elli-Voigt-Str.;2;;
E40770010000010000000005266100001;50Hertz;Netz Leipzig GmbH;10001882;Solar;NS;12.55;nein;;;nein;null;18.08.2011;;;;SN;Leipzig;;04159;Elli-Voigt-Str.;2;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;Fehler;;;;;;;;;;;;;;;;;
E40770010000010000000001162400001;50Hertz;Netz Leipzig GmbH;10001882;Solar;NS;4.1;nein;;;nein;null;19.05.2004;;;;SN;Leipzig;;04159;Swiftstr.;7b;;
E40770010000010000000001162400001;50Hertz;Netz Leipzig GmbH;10001882;Solar;NS;4.125;nein;;;nein;null;19.05.2004;;;;SN;Leipzig;;04159;Swiftstr.;7b;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;Fehler;;;;;;;;;;;;;;;;;
E40770010000010000000004679000001;50Hertz;Netz Leipzig GmbH;10001882;Solar;NS;3.1;nein;;;nein;null;30.09.2010;;;;SN;Leipzig;;04207;Dreiecksweg;16;;
E40770010000010000000004679000001;50Hertz;Netz Leipzig GmbH;10001882;Solar;NS;3.12;nein;;;nein;null;30.09.2010;;;;SN;Leipzig;;04207;Dreiecksweg;16;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;Fehler;;;;;;;;;;;;;;;;;
E40770010000010000000006060100001;50Hertz;Netz Leipzig GmbH;10001882;Solar;NS;4.2;nein;;;nein;null;23.11.2012;;;;SN;Leipzig;;04289;Tollweg;62;;
E40770010000010000000006060100001;50Hertz;Netz Leipzig GmbH;10001882;Solar;NS;4.25;nein;;;nein;null;23.11.2012;;;;SN;Leipzig;;04289;Tollweg;62;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;Fehler;;;;;;;;;;;;;;;;;
E41081010000000000000000000116890;50Hertz;Mitteldeutsche Netzgesellschaft Strom mbH;10001645;Biomasse;MS;5.257.0;ja;;regelbar nach § 6 Abs. 1 EEG;nein;null;06.10.2009;;;;SN;Leipzig;Güterverkehrszentrum;04158;Am Jägerhaus;8;;
E41081010000000000000000000116890;50Hertz;Mitteldeutsche Netzgesellschaft Strom mbH;10001645;Biomasse;MS;5257;ja;;regelbar nach § 6 Abs. 1 EEG;nein;null;06.10.2009;;;;SN;Leipzig;Güterverkehrszentrum;04158;Am Jägerhaus;8;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;Fehler;;;;;;;;;;;;;;;;;
E40770010000010000000005929000001;50Hertz;Netz Leipzig GmbH;10001882;Solar;NS;29.0;nein;;;nein;null;12.06.2012;;;;SN;Leipzig;;04347;Seipelweg;16;;
E40770010000010000000005929000001;50Hertz;Netz Leipzig GmbH;10001882;Solar;NS;29.89;nein;;;nein;null;12.06.2012;;;;SN;Leipzig;;04347;Seipelweg;16;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;Fehler;;Fehler;;;;;;;;;;;;;;;;;
E41081010000000000000000000005929;50Hertz;Mitteldeutsche Netzgesellschaft Strom mbH;10001645;Wind;MS;1.545.0;ja;;regelbar nach § 6 Abs. 1 EEG;nein;null;26.04.1999;;;;SN;Leipzig;Hartmannsdorf-Knautnaundorf;04249;Windpark;951;;
E41081010000000000000000000005929;50Hertz;Mitteldeutsche Netzgesellschaft Strom mbH;10001645;Windenergie;MS;1545;ja;;regelbar nach § 6 Abs. 1 EEG;nein;null;26.04.1999;;;;SN;Leipzig;Hartmannsdorf-Knautnaundorf;04249;Windpark;951;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;Fehler;;;;;;;;;;;;;;;;;
E41081010000000000000000000201835;50Hertz;Mitteldeutsche Netzgesellschaft Strom mbH;10001645;Solar;NS;10.8;nein;;regelbar nach § 6 Abs. 2 EEG;nein;null;31.10.2012;;;;SN;Leipzig;Mölkau;04316;Drosselhang;24;;
E41081010000000000000000000201835;50Hertz;Mitteldeutsche Netzgesellschaft Strom mbH;10001645;Solar;NS;10.78;nein;;regelbar nach § 6 Abs. 2 EEG;nein;null;31.10.2012;;;;SN;Leipzig;Mölkau;04316;Drosselhang;24;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;Fehler;;;;;;;;;;;;;;;;;
E40770010000010000000001334900001;50Hertz;Netz Leipzig GmbH;10001882;Solar;NS;7.9;nein;;;nein;null;06.02.2006;;;;SN;Leipzig;;04277;Stockartstr.;26;;
E40770010000010000000001334900001;50Hertz;Netz Leipzig GmbH;10001882;Solar;NS;7.92;nein;;;nein;null;06.02.2006;;;;SN;Leipzig;;04277;Stockartstr.;26;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;Fehler;;;;;;;;;;;;;;;;;
E40770010000010000000003975800001;50Hertz;Netz Leipzig GmbH;10001882;Solar;NS;3.0;nein;;;nein;null;17.09.2009;;;;SN;Leipzig;;04129;Crensitzer Weg;10;;
E40770010000010000000003975800001;50Hertz;Netz Leipzig GmbH;10001882;Solar;NS;2.97;nein;;;nein;null;17.09.2009;;;;SN;Leipzig;;04129;Crensitzer Weg;10;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;Fehler;;;;;;;;;;;;;;;;;
E40770010000010000000004127000001;50Hertz;Netz Leipzig GmbH;10001882;Solar;NS;5.0;nein;;;nein;null;09.10.2009;;;;SN;Leipzig;;04349;Ligusterweg;18;;
E40770010000010000000004127000001;50Hertz;Netz Leipzig GmbH;10001882;Solar;NS;4.95;nein;;;nein;null;09.10.2009;;;;SN;Leipzig;;04349;Ligusterweg;18;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;Fehler;;;;;;;;;;;;;;;;;
E41081010000000000000000000199223;50Hertz;Mitteldeutsche Netzgesellschaft Strom mbH;10001645;Solar;NS;1.9;nein;;70 % Begrenzung;nein;null;28.09.2012;;;;SN;Leipzig;Mölkau;04316;Engelsdorfer Str.;164;;
E41081010000000000000000000199223;50Hertz;Mitteldeutsche Netzgesellschaft Strom mbH;10001645;Solar;NS;1.87;nein;;70 % Begrenzung;nein;null;28.09.2012;;;;SN;Leipzig;Mölkau;04316;Engelsdorfer Str.;164;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;Fehler;;;;;;;;;;;;;;;;;
E41081010000000000000000000153925;50Hertz;Mitteldeutsche Netzgesellschaft Strom mbH;10001645;Solar;NS;5.3;nein;;nicht regelbar;nein;null;07.06.2010;;;;SN;Leipzig;Böhlitz-Ehrenberg;04178;Lützschenaer Str.;10;;
E41081010000000000000000000153925;50Hertz;Mitteldeutsche Netzgesellschaft Strom mbH;10001645;Solar;NS;5.28;nein;;nicht regelbar;nein;null;07.06.2010;;;;SN;Leipzig;Böhlitz-Ehrenberg;04178;Lützschenaer Str.;10;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;Fehler;;;;;;;;;;;;;;;;;
E40770010000010000000004673100001;50Hertz;Netz Leipzig GmbH;10001882;Solar;NS;4.0;nein;;;nein;null;01.10.2010;;;;SN;Leipzig;;04279;Herwigstr.;33;;
E40770010000010000000004673100001;50Hertz;Netz Leipzig GmbH;10001882;Solar;NS;4.05;nein;;;nein;null;01.10.2010;;;;SN;Leipzig;;04279;Herwigstr.;33;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;Fehler;;;;;;;;;;;;;;;;;
E40770010000010000000004844100001;50Hertz;Netz Leipzig GmbH;10001882;Solar;NS;7.5;nein;;;nein;null;30.12.2010;;;;SN;Leipzig;;04159;Zehmenstr.;11;;
E40770010000010000000004844100001;50Hertz;Netz Leipzig GmbH;10001882;Solar;NS;7.52;nein;;;nein;null;30.12.2010;;;;SN;Leipzig;;04159;Zehmenstr.;11;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;Fehler;;;;;;;;;;;;;;;;;
E40770010000010000000004535100001;50Hertz;Netz Leipzig GmbH;10001882;Solar;NS;23.3;nein;;;nein;null;25.06.2010;;;;SN;Leipzig;;04109;Universitätsstr.;3-7;;
E40770010000010000000004535100001;50Hertz;Netz Leipzig GmbH;10001882;Solar;NS;23.32;nein;;;nein;null;25.06.2010;;;;SN;Leipzig;;04109;Universitätsstr.;3-7;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;Fehler;;;;;;;;;;;;;;;;;
E41081010000000000000000000178710;50Hertz;Mitteldeutsche Netzgesellschaft Strom mbH;10001645;Solar;NS;5.7;nein;;nicht regelbar;nein;null;14.09.2011;;;;SN;Leipzig;Burghausen-Rückmarsdorf;04178;Milanweg;5;;
E41081010000000000000000000178710;50Hertz;Mitteldeutsche Netzgesellschaft Strom mbH;10001645;Solar;NS;5.72;nein;;nicht regelbar;nein;null;14.09.2011;;;;SN;Leipzig;Burghausen-Rückmarsdorf;04178;Milanweg;5;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;Fehler;;;;;;;;;;;;;;;;;
E41081010000000000000000000179458;50Hertz;Mitteldeutsche Netzgesellschaft Strom mbH;10001645;Solar;NS;2.4;nein;;nicht regelbar;nein;null;30.09.2011;;;;SN;Leipzig;Lindenthal;04158;Zum Apelstein;31;;
E41081010000000000000000000179458;50Hertz;Mitteldeutsche Netzgesellschaft Strom mbH;10001645;Solar;NS;2.36;nein;;nicht regelbar;nein;null;30.09.2011;;;;SN;Leipzig;Lindenthal;04158;Zum Apelstein;31;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;Fehler;;;;;;;;;;;;;;;;;
E40770010000010000000001153100001;50Hertz;Netz Leipzig GmbH;10001882;Solar;NS;2.5;nein;;;nein;null;01.12.2005;;;;SN;Leipzig;;04349;Plösener Str.;13;;
E40770010000010000000001153100001;50Hertz;Netz Leipzig GmbH;10001882;Solar;NS;2.46;nein;;;nein;null;01.12.2005;;;;SN;Leipzig;;04349;Plösener Str.;13;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;Fehler;;;;;;;;;;;;;;;;;
E40770010000010000000004123200001;50Hertz;Netz Leipzig GmbH;10001882;Solar;NS;3.8;nein;;;nein;null;08.10.2009;;;;SN;Leipzig;;04249;Ritterlingsweg;7;;
E40770010000010000000004123200001;50Hertz;Netz Leipzig GmbH;10001882;Solar;NS;3.75;nein;;;nein;null;08.10.2009;;;;SN;Leipzig;;04249;Ritterlingsweg;7;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;Fehler;;;;;;;;;;;;;;;;;
E40770010000010000000002445300002;50Hertz;Netz Leipzig GmbH;10001882;Solar;NS;3.0;nein;;;nein;null;22.09.2009;;;;SN;Leipzig;;04205;Liebensteiner Weg;37;;
E40770010000010000000002445300002;50Hertz;Netz Leipzig GmbH;10001882;Solar;NS;2.99;nein;;;nein;null;22.09.2009;;;;SN;Leipzig;;04205;Liebensteiner Weg;37;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;Fehler;;;;;;;;;;;;;;;;;
E40770010000010000000004484000001;50Hertz;Netz Leipzig GmbH;10001882;Solar;MS;3.160.0;ja;;regelbar nach § 6 Abs. 1 EEG;nein;null;30.06.2010;;;;SN;Leipzig;;04347;Brahestr. Flst.909;2;;
E40770010000010000000004484000001;50Hertz;Netz Leipzig GmbH;10001882;Solar;MS;3160;ja;;regelbar nach § 6 Abs. 1 EEG;nein;null;30.06.2010;;;;SN;Leipzig;;04347;Brahestr. Flst.909;2;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;Fehler;;;;;;;;;;;;;;;;;
E40770010000010000000004538200001;50Hertz;Netz Leipzig GmbH;10001882;Solar;NS;5.6;nein;;;nein;null;10.06.2010;;;;SN;Leipzig;;04275;Shakespearestr.;34;;
E40770010000010000000004538200001;50Hertz;Netz Leipzig GmbH;10001882;Solar;NS;5.64;nein;;;nein;null;10.06.2010;;;;SN;Leipzig;;04275;Shakespearestr.;34;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;Fehler;;;;;;;;;;;;;;;;;
E40770010000010000000004531500001;50Hertz;Netz Leipzig GmbH;10001882;Solar;NS;6.7;nein;;;nein;null;29.06.2010;;;;SN;Leipzig;;04329;Falterstr.;59;;
E40770010000010000000004531500001;50Hertz;Netz Leipzig GmbH;10001882;Solar;NS;6.68;nein;;;nein;null;29.06.2010;;;;SN;Leipzig;;04329;Falterstr.;59;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;Fehler;;;;;;;;;;;;;;;;;
E40770010000010000000000478000001;50Hertz;Netz Leipzig GmbH;10001882;Solar;NS;4.8;nein;;;nein;null;20.07.2000;;;;SN;Leipzig;;04109;Nikolaikirchhof;3;;
E40770010000010000000000478000001;50Hertz;Netz Leipzig GmbH;10001882;Solar;NS;4.84;nein;;;nein;null;20.07.2000;;;;SN;Leipzig;;04109;Nikolaikirchhof;3;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;Fehler;;;;;;;;;;;;;;;;;
E40770010000010000000003013900001;50Hertz;Netz Leipzig GmbH;10001882;Solar;NS;2.0;nein;;;nein;null;18.07.2008;;;;SN;Leipzig;;04229;Huberstr.;5;;
E40770010000010000000003013900001;50Hertz;Netz Leipzig GmbH;10001882;Solar;NS;1.95;nein;;;nein;null;18.07.2008;;;;SN;Leipzig;;04229;Huberstr.;5;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;Fehler;;;;;;;;;;;;;;;;;;;
E40770010000209311801949960000001;50Hertz;Netz Leipzig GmbH;10001882;Wind;MS;600.0;ja;;regelbar nach § 6 Abs. 1 EEG;nein;null;02.12.1996;;;;SN;Leipzig;;04249;Seebenischer Straße;;;
E40770010000209311801949960000001;50Hertz;Netz Leipzig GmbH;10001882;Windenergie;MS;600;ja;;regelbar nach § 6 Abs. 1 EEG;nein;null;02.12.1996;;;;SN;Leipzig;;04249;Seebenischer Straße;;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;Fehler;;;;;;;;;;;;;;;;;
E41081010000000000000000000146953;50Hertz;Mitteldeutsche Netzgesellschaft Strom mbH;10001645;Solar;NS;2.2;nein;;nicht regelbar;nein;null;21.12.2009;;;;SN;Leipzig;Seehausen;04356;Residenzstr.;31;;
E41081010000000000000000000146953;50Hertz;Mitteldeutsche Netzgesellschaft Strom mbH;10001645;Solar;NS;2.25;nein;;nicht regelbar;nein;null;21.12.2009;;;;SN;Leipzig;Seehausen;04356;Residenzstr.;31;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;Fehler;;;;;;;;;;;;;;;;;
E40770010000010000000001469400001;50Hertz;Netz Leipzig GmbH;10001882;Solar;NS;1.6;nein;;;nein;null;06.07.2006;;;;SN;Leipzig;;04249;Hubertusstr.;115;;
E40770010000010000000001469400001;50Hertz;Netz Leipzig GmbH;10001882;Solar;NS;1.55;nein;;;nein;null;06.07.2006;;;;SN;Leipzig;;04249;Hubertusstr.;115;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;Fehler;;;;;;;;;;;;;;;;;
E40770010000010000000000476400001;50Hertz;Netz Leipzig GmbH;10001882;Solar;NS;2.1;nein;;;nein;null;17.06.1993;;;;SN;Leipzig;;04157;Heinrich-Büchner-Str.;12;;
E40770010000010000000000476400001;50Hertz;Netz Leipzig GmbH;10001882;Solar;NS;2.12;nein;;;nein;null;17.06.1993;;;;SN;Leipzig;;04157;Heinrich-Büchner-Str.;12;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;Fehler;;Fehler;;;;;;;;;;;;;;;;;
E41081010000000000000000000005930;50Hertz;Mitteldeutsche Netzgesellschaft Strom mbH;10001645;Wind;MS;1.545.0;ja;;regelbar nach § 6 Abs. 1 EEG;nein;null;26.04.1999;;;;SN;Leipzig;Hartmannsdorf-Knautnaundorf;04249;Windpark;952;;
E41081010000000000000000000005930;50Hertz;Mitteldeutsche Netzgesellschaft Strom mbH;10001645;Windenergie;MS;1545;ja;;regelbar nach § 6 Abs. 1 EEG;nein;null;26.04.1999;;;;SN;Leipzig;Hartmannsdorf-Knautnaundorf;04249;Windpark;952;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;Fehler;;;;;;;;;;;;;;;;;
E41081010000000000000000000161740;50Hertz;Mitteldeutsche Netzgesellschaft Strom mbH;10001645;Solar;NS;4.0;nein;;nicht regelbar;nein;null;28.09.2010;;;;SN;Leipzig;Miltitz;04205;Veilchenweg;14;;
E41081010000000000000000000161740;50Hertz;Mitteldeutsche Netzgesellschaft Strom mbH;10001645;Solar;NS;3.95;nein;;nicht regelbar;nein;null;28.09.2010;;;;SN;Leipzig;Miltitz;04205;Veilchenweg;14;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;Fehler;;;;;;;;;;;;;;;;;
E41081010000000000000000000174451;50Hertz;Mitteldeutsche Netzgesellschaft Strom mbH;10001645;Solar;NS;4.6;nein;;nicht regelbar;nein;null;01.07.2011;;;;SN;Leipzig;Wiederitzsch;04158;Robinienweg;7;;
E41081010000000000000000000174451;50Hertz;Mitteldeutsche Netzgesellschaft Strom mbH;10001645;Solar;NS;4.65;nein;;nicht regelbar;nein;null;01.07.2011;;;;SN;Leipzig;Wiederitzsch;04158;Robinienweg;7;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;Fehler;;;;;;;;;;;;;;;;;
E40770010000010000000005002400001;50Hertz;Netz Leipzig GmbH;10001882;Solar;NS;9.9;nein;;;nein;null;01.04.2011;;;;SN;Leipzig;;04289;Prager Str.;332;;
E40770010000010000000005002400001;50Hertz;Netz Leipzig GmbH;10001882;Solar;NS;9.89;nein;;;nein;null;01.04.2011;;;;SN;Leipzig;;04289;Prager Str.;332;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;Fehler;;;;;;;;;;;;;;;;;
E40770010000010000000005134600001;50Hertz;Netz Leipzig GmbH;10001882;Solar;NS;4.4;nein;;;nein;null;11.07.2011;;;;SN;Leipzig;;04289;Fontanestr.;21;;
E40770010000010000000005134600001;50Hertz;Netz Leipzig GmbH;10001882;Solar;NS;4.365;nein;;;nein;null;11.07.2011;;;;SN;Leipzig;;04289;Fontanestr.;21;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;Fehler;;;;;;;;;;;;;;;;;
E40770010000010000000005917800001;50Hertz;Netz Leipzig GmbH;10001882;Solar;NS;29.0;nein;;;nein;null;19.06.2012;;;;SN;Leipzig;;04315;Weidmannstr.;9;;
E40770010000010000000005917800001;50Hertz;Netz Leipzig GmbH;10001882;Solar;NS;29.89;nein;;;nein;null;19.06.2012;;;;SN;Leipzig;;04315;Weidmannstr.;9;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;Fehler;;;;;;;;;;;;;;;;;
E40770010000010000000005929200001;50Hertz;Netz Leipzig GmbH;10001882;Solar;NS;29.0;nein;;;nein;null;12.06.2012;;;;SN;Leipzig;;04315;Zollikofer Str.;32;;
E40770010000010000000005929200001;50Hertz;Netz Leipzig GmbH;10001882;Solar;NS;29.89;nein;;;nein;null;12.06.2012;;;;SN;Leipzig;;04315;Zollikofer Str.;32;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;Fehler;;;;;;;;;;;;;;;;;
E40770010000010000000003977900002;50Hertz;Netz Leipzig GmbH;10001882;Solar;NS;2.0;nein;;;nein;null;26.09.2012;;;;SN;Leipzig;;04289;Höltystr.;17;;
E40770010000010000000003977900002;50Hertz;Netz Leipzig GmbH;10001882;Solar;NS;1.96;nein;;;nein;null;26.09.2012;;;;SN;Leipzig;;04289;Höltystr.;17;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;Fehler;;;;;;;;;;;;;;;;;
E41081010000000000000000000123777;50Hertz;Mitteldeutsche Netzgesellschaft Strom mbH;10001645;Solar;MS;71.4;ja;;regelbar nach § 6 Abs. 2 EEG;nein;null;19.12.2008;;;;SN;Leipzig;Böhlitz-Ehrenberg;04178;Lützschenaer Str.;100;;
E41081010000000000000000000123777;50Hertz;Mitteldeutsche Netzgesellschaft Strom mbH;10001645;Solar;MS;71.43;ja;;regelbar nach § 6 Abs. 2 EEG;nein;null;19.12.2008;;;;SN;Leipzig;Böhlitz-Ehrenberg;04178;Lützschenaer Str.;100;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;Fehler;;;;;;;;;;;;;;;;;
E41081010000000000000000000127462;50Hertz;Mitteldeutsche Netzgesellschaft Strom mbH;10001645;Solar;NS;2.5;nein;;nicht regelbar;nein;null;26.06.2008;;;;SN;Leipzig;Lützschena-Stahmeln;04159;An der Kirschallee;12;;
E41081010000000000000000000127462;50Hertz;Mitteldeutsche Netzgesellschaft Strom mbH;10001645;Solar;NS;2.46;nein;;nicht regelbar;nein;null;26.06.2008;;;;SN;Leipzig;Lützschena-Stahmeln;04159;An der Kirschallee;12;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;Fehler;;;;;;;;;;;;;;;;;
E41081010000000000000000000127135;50Hertz;Mitteldeutsche Netzgesellschaft Strom mbH;10001645;Solar;NS;8.7;nein;;nicht regelbar;nein;null;17.06.2008;;;;SN;Leipzig;Liebertwolkwitz;04288;Walter-Rathenau-Str.;3;;
E41081010000000000000000000127135;50Hertz;Mitteldeutsche Netzgesellschaft Strom mbH;10001645;Solar;NS;8.67;nein;;nicht regelbar;nein;null;17.06.2008;;;;SN;Leipzig;Liebertwolkwitz;04288;Walter-Rathenau-Str.;3;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;Fehler;;;;;;;;;;;;;;;;;
E40770010000010000000005139000001;50Hertz;Netz Leipzig GmbH;10001882;Solar;NS;8.6;nein;;;nein;null;29.06.2011;;;;SN;Leipzig;;04249;Seumestr.;19;;
E40770010000010000000005139000001;50Hertz;Netz Leipzig GmbH;10001882;Solar;NS;8.64;nein;;;nein;null;29.06.2011;;;;SN;Leipzig;;04249;Seumestr.;19;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;Fehler;;;;;;;;;;;;;;;;;
E40770010000010000000005205000001;50Hertz;Netz Leipzig GmbH;10001882;Solar;NS;5.6;nein;;;nein;null;21.06.2011;;;;SN;Leipzig;;04357;Gogolstr.;45;;
E40770010000010000000005205000001;50Hertz;Netz Leipzig GmbH;10001882;Solar;NS;5.65;nein;;;nein;null;21.06.2011;;;;SN;Leipzig;;04357;Gogolstr.;45;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;Fehler;;;;;;;;;;;;;;;;;
E40770010000010000000005929600001;50Hertz;Netz Leipzig GmbH;10001882;Solar;NS;29.0;nein;;;nein;null;19.06.2012;;;;SN;Leipzig;;04329;Günselstr.;6;;
E40770010000010000000005929600001;50Hertz;Netz Leipzig GmbH;10001882;Solar;NS;29.89;nein;;;nein;null;19.06.2012;;;;SN;Leipzig;;04329;Günselstr.;6;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;Fehler;;;;;;;;;;;;;;;;;
E40770010000010000000005994200001;50Hertz;Netz Leipzig GmbH;10001882;Solar;NS;29.0;nein;;;nein;null;19.06.2012;;;;SN;Leipzig;;04329;Günselstr.;5;;
E40770010000010000000005994200001;50Hertz;Netz Leipzig GmbH;10001882;Solar;NS;29.89;nein;;;nein;null;19.06.2012;;;;SN;Leipzig;;04329;Günselstr.;5;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;Fehler;;;;;;;;;;;;;;;;;
E40770010000010000000005683600001;50Hertz;Netz Leipzig GmbH;10001882;Solar;NS;4.9;nein;;;nein;null;30.12.2011;;;;SN;Leipzig;;04207;Blaufichtenweg;8;;
E40770010000010000000005683600001;50Hertz;Netz Leipzig GmbH;10001882;Solar;NS;4.94;nein;;;nein;null;30.12.2011;;;;SN;Leipzig;;04207;Blaufichtenweg;8;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;Fehler;;;;;;;;;;;;;;;;;
E40770010000010000000005751600001;50Hertz;Netz Leipzig GmbH;10001882;Solar;NS;2.7;nein;;regelbar nach § 6 Abs. 2 EEG;nein;null;11.06.2012;;;;SN;Leipzig;;04279;Markkleeberger Str.;49;;
E40770010000010000000005751600001;50Hertz;Netz Leipzig GmbH;10001882;Solar;NS;2.66;nein;;regelbar nach § 6 Abs. 2 EEG;nein;null;11.06.2012;;;;SN;Leipzig;;04279;Markkleeberger Str.;49;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;Fehler;;;;;;;;;;;;;;;;;
E40770010000010000000005917000001;50Hertz;Netz Leipzig GmbH;10001882;Solar;NS;29.0;nein;;;nein;null;19.06.2012;;;;SN;Leipzig;;04347;Schwantestr.;8;;
E40770010000010000000005917000001;50Hertz;Netz Leipzig GmbH;10001882;Solar;NS;29.89;nein;;;nein;null;19.06.2012;;;;SN;Leipzig;;04347;Schwantestr.;8;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;Fehler;;;;;;;;;;;;;;;;;
E40770010000010000000005673000001;50Hertz;Netz Leipzig GmbH;10001882;Solar;NS;13.0;nein;;;nein;null;30.03.2012;;;;SN;Leipzig;;04229;Merseburger Str.  HH;1;;
E40770010000010000000005673000001;50Hertz;Netz Leipzig GmbH;10001882;Solar;NS;12.96;nein;;;nein;null;30.03.2012;;;;SN;Leipzig;;04229;Merseburger Str.  HH;1;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;Fehler;;;;;;;;;;;;;;;;;
E41081010000000000000000000189890;50Hertz;Mitteldeutsche Netzgesellschaft Strom mbH;10001645;Solar;NS;4.9;nein;;regelbar nach § 6 Abs. 2 EEG;nein;null;08.03.2012;;;;SN;Leipzig;Holzhausen;04288;Kärrnerstr.;81;;
E41081010000000000000000000189890;50Hertz;Mitteldeutsche Netzgesellschaft Strom mbH;10001645;Solar;NS;4.94;nein;;regelbar nach § 6 Abs. 2 EEG;nein;null;08.03.2012;;;;SN;Leipzig;Holzhausen;04288;Kärrnerstr.;81;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;Fehler;;;;;;;;;;;;;;;;;
E40770010000010000000005373500001;50Hertz;Netz Leipzig GmbH;10001882;Solar;NS;27.3;nein;;;nein;null;13.09.2011;;;;SN;Leipzig;;04249;Saarländer Str.;1;;
E40770010000010000000005373500001;50Hertz;Netz Leipzig GmbH;10001882;Solar;NS;27.26;nein;;;nein;null;13.09.2011;;;;SN;Leipzig;;04249;Saarländer Str.;1;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;Fehler;;;;;;;;;;;;;;;;;
E40770010000010000000005444100001;50Hertz;Netz Leipzig GmbH;10001882;Solar;NS;9.9;nein;;;nein;null;15.11.2011;;;;SN;Leipzig;;04349;Eichbergstr.;62;;
